Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 5.299908e-02, 1.014401e+00, 8.908839e-03, 5.522658e-02, -2.332714e+00, -2.133747e-01, 3.953839e-01, 1.364593e+00, 6.090974e-11, 1.626825e-10, 3.978607e-10, 6.660332e-11, 1.075834e+02, 7.675603e-02
2.038000e+08, 5.387688e-02, 1.013838e+00, 9.050544e-03, 5.619445e-02, -2.334168e+00, -2.172589e-01, 3.858846e-01, 1.363002e+00, 1.129740e-10, 1.586966e-10, 3.529277e-10, 6.763025e-11, 1.077257e+02, 7.792160e-02
2.076000e+08, 5.468274e-02, 1.013273e+00, 9.185520e-03, 5.719998e-02, -2.336866e+00, -2.210480e-01, 3.774580e-01, 1.361388e+00, 1.487629e-10, 1.543347e-10, 3.005375e-10, 7.680773e-11, 1.078685e+02, 7.888561e-02
2.114000e+08, 5.539285e-02, 1.012735e+00, 9.317171e-03, 5.823996e-02, -2.340418e+00, -2.247329e-01, 3.702824e-01, 1.359554e+00, 1.631286e-10, 1.500046e-10, 2.469868e-10, 9.209548e-11, 1.080050e+02, 7.963952e-02
2.152000e+08, 5.598996e-02, 1.012255e+00, 9.449552e-03, 5.930801e-02, -2.344313e+00, -2.283144e-01, 3.643853e-01, 1.357355e+00, 1.527917e-10, 1.461673e-10, 1.990017e-10, 1.110554e-10, 1.081284e+02, 8.019656e-02
2.190000e+08, 5.646603e-02, 1.011865e+00, 9.586823e-03, 6.039557e-02, -2.347961e+00, -2.318043e-01, 3.596339e-01, 1.354703e+00, 1.166213e-10, 1.432822e-10, 1.626343e-10, 1.312026e-10, 1.082321e+02, 8.059241e-02
2.228000e+08, 5.682403e-02, 1.011594e+00, 9.732652e-03, 6.149299e-02, -2.350745e+00, -2.352254e-01, 3.557508e-01, 1.351571e+00, 5.585114e-11, 1.417492e-10, 1.422503e-10, 1.502800e-10, 1.083107e+02, 8.088294e-02
2.266000e+08, 5.707876e-02, 1.011463e+00, 9.889704e-03, 6.259061e-02, -2.352079e+00, -2.386098e-01, 3.523544e-01, 1.347983e+00, -2.575993e-11, 1.418559e-10, 1.398715e-10, 1.664353e-10, 1.083612e+02, 8.113951e-02
2.304000e+08, 5.725646e-02, 1.011484e+00, 1.005931e-02, 6.367974e-02, -2.351464e+00, -2.419967e-01, 3.490149e-01, 1.344009e+00, -1.218869e-10, 1.437357e-10, 1.550225e-10, 1.783157e-10, 1.083828e+02, 8.144208e-02
2.342000e+08, 5.739321e-02, 1.011653e+00, 1.024132e-02, 6.475336e-02, -2.348553e+00, -2.454286e-01, 3.453135e-01, 1.339751e+00, -2.238481e-10, 1.473440e-10, 1.850611e-10, 1.851072e-10, 1.083777e+02, 8.187095e-02
2.380000e+08, 5.753189e-02, 1.011956e+00, 1.043423e-02, 6.580674e-02, -2.343209e+00, -2.489466e-01, 3.408950e-01, 1.335332e+00, -3.212223e-10, 1.524554e-10, 2.258301e-10, 1.865427e-10, 1.083510e+02, 8.249806e-02
2.418000e+08, 5.771809e-02, 1.012367e+00, 1.063540e-02, 6.683776e-02, -2.335539e+00, -2.525866e-01, 3.355030e-01, 1.330878e+00, -4.029778e-10, 1.586822e-10, 2.724125e-10, 1.828872e-10, 1.083099e+02, 8.337883e-02
2.456000e+08, 5.799499e-02, 1.012845e+00, 1.084139e-02, 6.784711e-02, -2.325918e+00, -2.563753e-01, 3.289989e-01, 1.326511e+00, -4.590539e-10, 1.655135e-10, 3.198026e-10, 1.749029e-10, 1.082634e+02, 8.454558e-02
2.494000e+08, 5.839816e-02, 1.013347e+00, 1.104837e-02, 6.883813e-02, -2.314957e+00, -2.603272e-01, 3.213633e-01, 1.322335e+00, -4.821073e-10, 1.723671e-10, 3.633970e-10, 1.637841e-10, 1.082213e+02, 8.600333e-02
2.532000e+08, 5.895084e-02, 1.013825e+00, 1.125249e-02, 6.981649e-02, -2.303446e+00, -2.644426e-01, 3.126868e-01, 1.318425e+00, -4.689448e-10, 1.786502e-10, 3.993008e-10, 1.510550e-10, 1.081930e+02, 8.772855e-02
2.570000e+08, 5.966077e-02, 1.014231e+00, 1.145021e-02, 7.078958e-02, -2.292250e+00, -2.687081e-01, 3.031530e-01, 1.314818e+00, -4.211676e-10, 1.838189e-10, 4.245019e-10, 1.384244e-10, 1.081871e+02, 8.967107e-02
2.608000e+08, 6.051898e-02, 1.014526e+00, 1.163860e-02, 7.176563e-02, -2.282194e+00, -2.730970e-01, 2.930176e-01, 1.311513e+00, -3.447988e-10, 1.874311e-10, 4.369786e-10, 1.275979e-10, 1.082096e+02, 9.175884e-02
