Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 6.182604e-03, 5.335006e-02, 5.450608e-02, 1.004218e+00, 3.911077e-01, 1.373460e+00, -2.533159e+00, -2.044598e-01, 4.811854e-10, 1.549456e-10, -4.120681e-10, 1.698297e-10, 1.093542e+02, 6.241403e-02
2.038000e+08, 6.289384e-03, 5.434792e-02, 5.511763e-02, 1.004096e+00, 3.796188e-01, 1.369760e+00, -2.523320e+00, -2.085147e-01, 4.767460e-10, 1.548424e-10, -3.973824e-10, 1.695576e-10, 1.093952e+02, 6.400267e-02
2.076000e+08, 6.395927e-03, 5.534487e-02, 5.573281e-02, 1.003974e+00, 3.682360e-01, 1.366063e+00, -2.513832e+00, -2.125631e-01, 4.725170e-10, 1.547378e-10, -3.832777e-10, 1.692940e-10, 1.094370e+02, 6.557735e-02
2.114000e+08, 6.502232e-03, 5.634087e-02, 5.635135e-02, 1.003850e+00, 3.569541e-01, 1.362369e+00, -2.504681e+00, -2.166052e-01, 4.684842e-10, 1.546319e-10, -3.697254e-10, 1.690385e-10, 1.094794e+02, 6.713851e-02
2.152000e+08, 6.608297e-03, 5.733593e-02, 5.697300e-02, 1.003725e+00, 3.457685e-01, 1.358677e+00, -2.495853e+00, -2.206412e-01, 4.646345e-10, 1.545248e-10, -3.566991e-10, 1.687905e-10, 1.095224e+02, 6.868655e-02
2.190000e+08, 6.714121e-03, 5.833001e-02, 5.759753e-02, 1.003598e+00, 3.346749e-01, 1.354987e+00, -2.487337e+00, -2.246712e-01, 4.609560e-10, 1.544165e-10, -3.441735e-10, 1.685495e-10, 1.095662e+02, 7.022184e-02
2.228000e+08, 6.819702e-03, 5.932309e-02, 5.822470e-02, 1.003471e+00, 3.236691e-01, 1.351300e+00, -2.479119e+00, -2.286955e-01, 4.574376e-10, 1.543070e-10, -3.321249e-10, 1.683151e-10, 1.096106e+02, 7.174472e-02
2.266000e+08, 6.925041e-03, 6.031516e-02, 5.885432e-02, 1.003342e+00, 3.127472e-01, 1.347616e+00, -2.471189e+00, -2.327142e-01, 4.540695e-10, 1.541963e-10, -3.205311e-10, 1.680869e-10, 1.096557e+02, 7.325551e-02
2.304000e+08, 7.030135e-03, 6.130619e-02, 5.948618e-02, 1.003212e+00, 3.019058e-01, 1.343934e+00, -2.463536e+00, -2.367275e-01, 4.508422e-10, 1.540845e-10, -3.093711e-10, 1.678645e-10, 1.097014e+02, 7.475451e-02
2.342000e+08, 7.134985e-03, 6.229616e-02, 6.012008e-02, 1.003080e+00, 2.911415e-01, 1.340255e+00, -2.456150e+00, -2.407354e-01, 4.477475e-10, 1.539716e-10, -2.986248e-10, 1.676476e-10, 1.097478e+02, 7.624198e-02
2.380000e+08, 7.239591e-03, 6.328506e-02, 6.075585e-02, 1.002948e+00, 2.804510e-01, 1.336579e+00, -2.449020e+00, -2.447382e-01, 4.447774e-10, 1.538576e-10, -2.882735e-10, 1.674359e-10, 1.097948e+02, 7.771820e-02
2.418000e+08, 7.343951e-03, 6.427286e-02, 6.139333e-02, 1.002815e+00, 2.698314e-01, 1.332906e+00, -2.442137e+00, -2.487359e-01, 4.419247e-10, 1.537425e-10, -2.782994e-10, 1.672292e-10, 1.098425e+02, 7.918339e-02
2.456000e+08, 7.448065e-03, 6.525954e-02, 6.203233e-02, 1.002680e+00, 2.592800e-01, 1.329235e+00, -2.435492e+00, -2.527287e-01, 4.391829e-10, 1.536265e-10, -2.686858e-10, 1.670271e-10, 1.098908e+02, 8.063778e-02
2.494000e+08, 7.551935e-03, 6.624509e-02, 6.267272e-02, 1.002545e+00, 2.487940e-01, 1.325567e+00, -2.429077e+00, -2.567167e-01, 4.365458e-10, 1.535094e-10, -2.594166e-10, 1.668294e-10, 1.099398e+02, 8.208157e-02
2.532000e+08, 7.655559e-03, 6.722947e-02, 6.331435e-02, 1.002409e+00, 2.383710e-01, 1.321902e+00, -2.422883e+00, -2.606999e-01, 4.340076e-10, 1.533913e-10, -2.504769e-10, 1.666360e-10, 1.099894e+02, 8.351497e-02
2.570000e+08, 7.758937e-03, 6.821268e-02, 6.395708e-02, 1.002271e+00, 2.280086e-01, 1.318239e+00, -2.416903e+00, -2.646785e-01, 4.315631e-10, 1.532722e-10, -2.418522e-10, 1.664466e-10, 1.100397e+02, 8.493815e-02
2.608000e+08, 7.862071e-03, 6.919468e-02, 6.460077e-02, 1.002133e+00, 2.177046e-01, 1.314580e+00, -2.411128e+00, -2.686526e-01, 4.292075e-10, 1.531522e-10, -2.335291e-10, 1.662611e-10, 1.100905e+02, 8.635129e-02
2.646000e+08, 7.964960e-03, 7.017546e-02, 6.524530e-02, 1.001994e+00, 2.074568e-01, 1.310923e+00, -2.405552e+00, -2.726223e-01, 4.269362e-10, 1.530313e-10, -2.254948e-10, 1.660792e-10, 1.101420e+02, 8.775454e-02
2.684000e+08, 8.067605e-03, 7.115500e-02, 6.589055e-02, 1.001854e+00, 1.972632e-01, 1.307269e+00, -2.400168e+00, -2.765876e-01, 4.247449e-10, 1.529094e-10, -2.177369e-10, 1.659010e-10, 1.101941e+02, 8.914806e-02
2.722000e+08, 8.170007e-03, 7.213328e-02, 6.653641e-02, 1.001713e+00, 1.871219e-01, 1.303618e+00, -2.394970e+00, -2.805487e-01, 4.226299e-10, 1.527867e-10, -2.102439e-10, 1.657261e-10, 1.102468e+02, 9.053199e-02
2.760000e+08, 8.272166e-03, 7.311027e-02, 6.718276e-02, 1.001572e+00, 1.770312e-01, 1.299970e+00, -2.389950e+00, -2.845056e-01, 4.205873e-10, 1.526631e-10, -2.030049e-10, 1.655545e-10, 1.103001e+02, 9.190647e-02
2.798000e+08, 8.374083e-03, 7.408595e-02, 6.782951e-02, 1.001429e+00, 1.669892e-01, 1.296325e+00, -2.385103e+00, -2.884584e-01, 4.186138e-10, 1.525387e-10, -1.960092e-10, 1.653861e-10, 1.103541e+02, 9.327162e-02
2.836000e+08, 8.475758e-03, 7.506030e-02, 6.847656e-02, 1.001286e+00, 1.569943e-01, 1.292683e+00, -2.380423e+00, -2.924071e-01, 4.167062e-10, 1.524134e-10, -1.892471e-10, 1.652207e-10, 1.104086e+02, 9.462756e-02
