Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 2.795886e-02, 1.390350e-02, 3.578373e-02, 1.003382e+00, 1.496027e+00, -1.086108e+00, 1.853251e+00, -2.155290e-01, 1.683365e-10, 4.094389e-10, 5.400392e-10, 1.688644e-10, 4.901366e+01, 6.871132e-02
2.038000e+08, 2.847750e-02, 1.415882e-02, 3.627899e-02, 1.003332e+00, 1.492008e+00, -1.095884e+00, 1.840357e+00, -2.195608e-01, 1.659296e-10, 4.073348e-10, 5.309997e-10, 1.688435e-10, 4.904427e+01, 6.991580e-02
2.076000e+08, 2.899495e-02, 1.441334e-02, 3.677691e-02, 1.003282e+00, 1.488046e+00, -1.105610e+00, 1.827678e+00, -2.235922e-01, 1.636375e-10, 4.052377e-10, 5.222570e-10, 1.688211e-10, 4.907543e+01, 7.111650e-02
2.114000e+08, 2.951117e-02, 1.466707e-02, 3.727738e-02, 1.003231e+00, 1.484139e+00, -1.115285e+00, 1.815209e+00, -2.276229e-01, 1.614531e-10, 4.031485e-10, 5.138010e-10, 1.687972e-10, 4.910716e+01, 7.231333e-02
2.152000e+08, 3.002613e-02, 1.491999e-02, 3.778031e-02, 1.003180e+00, 1.480284e+00, -1.124911e+00, 1.802941e+00, -2.316532e-01, 1.593701e-10, 4.010682e-10, 5.056217e-10, 1.687720e-10, 4.913945e+01, 7.350615e-02
2.190000e+08, 3.053980e-02, 1.517210e-02, 3.828559e-02, 1.003128e+00, 1.476479e+00, -1.134487e+00, 1.790869e+00, -2.356828e-01, 1.573825e-10, 3.989976e-10, 4.977092e-10, 1.687455e-10, 4.917230e+01, 7.469487e-02
2.228000e+08, 3.105216e-02, 1.542338e-02, 3.879313e-02, 1.003076e+00, 1.472721e+00, -1.144013e+00, 1.778986e+00, -2.397118e-01, 1.554848e-10, 3.969376e-10, 4.900540e-10, 1.687180e-10, 4.920570e+01, 7.587937e-02
2.266000e+08, 3.156317e-02, 1.567385e-02, 3.930284e-02, 1.003024e+00, 1.469009e+00, -1.153491e+00, 1.767285e+00, -2.437401e-01, 1.536722e-10, 3.948891e-10, 4.826469e-10, 1.686896e-10, 4.923967e+01, 7.705954e-02
2.304000e+08, 3.207280e-02, 1.592349e-02, 3.981464e-02, 1.002971e+00, 1.465340e+00, -1.162919e+00, 1.755761e+00, -2.477677e-01, 1.519400e-10, 3.928526e-10, 4.754789e-10, 1.686602e-10, 4.927419e+01, 7.823527e-02
2.342000e+08, 3.258102e-02, 1.617231e-02, 4.032843e-02, 1.002918e+00, 1.461712e+00, -1.172299e+00, 1.744409e+00, -2.517947e-01, 1.502839e-10, 3.908289e-10, 4.685412e-10, 1.686301e-10, 4.930926e+01, 7.940646e-02
2.380000e+08, 3.308780e-02, 1.642029e-02, 4.084415e-02, 1.002864e+00, 1.458124e+00, -1.181630e+00, 1.733222e+00, -2.558209e-01, 1.487002e-10, 3.888186e-10, 4.618255e-10, 1.685993e-10, 4.934489e+01, 8.057300e-02
2.418000e+08, 3.359311e-02, 1.666745e-02, 4.136171e-02, 1.002810e+00, 1.454573e+00, -1.190914e+00, 1.722195e+00, -2.598464e-01, 1.471850e-10, 3.868224e-10, 4.553235e-10, 1.685678e-10, 4.938107e+01, 8.173479e-02
2.456000e+08, 3.409692e-02, 1.691377e-02, 4.188103e-02, 1.002756e+00, 1.451059e+00, -1.200150e+00, 1.711324e+00, -2.638712e-01, 1.457352e-10, 3.848406e-10, 4.490274e-10, 1.685358e-10, 4.941781e+01, 8.289171e-02
2.494000e+08, 3.459919e-02, 1.715926e-02, 4.240206e-02, 1.002701e+00, 1.447580e+00, -1.209338e+00, 1.700603e+00, -2.678951e-01, 1.443477e-10, 3.828739e-10, 4.429296e-10, 1.685033e-10, 4.945509e+01, 8.404368e-02
2.532000e+08, 3.509990e-02, 1.740392e-02, 4.292471e-02, 1.002646e+00, 1.444133e+00, -1.218480e+00, 1.690027e+00, -2.719183e-01, 1.430194e-10, 3.809227e-10, 4.370228e-10, 1.684704e-10, 4.949293e+01, 8.519058e-02
2.570000e+08, 3.559902e-02, 1.764775e-02, 4.344892e-02, 1.002591e+00, 1.440718e+00, -1.227574e+00, 1.679593e+00, -2.759408e-01, 1.417478e-10, 3.789875e-10, 4.312999e-10, 1.684372e-10, 4.953131e+01, 8.633232e-02
2.608000e+08, 3.609651e-02, 1.789076e-02, 4.397463e-02, 1.002536e+00, 1.437334e+00, -1.236623e+00, 1.669295e+00, -2.799624e-01, 1.405304e-10, 3.770684e-10, 4.257540e-10, 1.684037e-10, 4.957024e+01, 8.746879e-02
2.646000e+08, 3.659234e-02, 1.813293e-02, 4.450177e-02, 1.002480e+00, 1.433979e+00, -1.245626e+00, 1.659130e+00, -2.839832e-01, 1.393649e-10, 3.751660e-10, 4.203788e-10, 1.683700e-10, 4.960971e+01, 8.859989e-02
2.684000e+08, 3.708649e-02, 1.837428e-02, 4.503029e-02, 1.002424e+00, 1.430651e+00, -1.254584e+00, 1.649093e+00, -2.880032e-01, 1.382490e-10, 3.732805e-10, 4.151679e-10, 1.683361e-10, 4.964973e+01, 8.972553e-02
2.722000e+08, 3.757892e-02, 1.861481e-02, 4.556012e-02, 1.002368e+00, 1.427350e+00, -1.263496e+00, 1.639180e+00, -2.920224e-01, 1.371807e-10, 3.714122e-10, 4.101153e-10, 1.683020e-10, 4.969029e+01, 9.084561e-02
2.760000e+08, 3.806960e-02, 1.885452e-02, 4.609120e-02, 1.002312e+00, 1.424075e+00, -1.272364e+00, 1.629388e+00, -2.960408e-01, 1.361582e-10, 3.695613e-10, 4.052151e-10, 1.682679e-10, 4.973139e+01, 9.196002e-02
2.798000e+08, 3.855850e-02, 1.909341e-02, 4.662349e-02, 1.002255e+00, 1.420824e+00, -1.281188e+00, 1.619713e+00, -3.000584e-01, 1.351796e-10, 3.677280e-10, 4.004618e-10, 1.682337e-10, 4.977303e+01, 9.306868e-02
2.836000e+08, 3.904560e-02, 1.933149e-02, 4.715692e-02, 1.002199e+00, 1.417596e+00, -1.289968e+00, 1.610152e+00, -3.040752e-01, 1.342433e-10, 3.659125e-10, 3.958500e-10, 1.681996e-10, 4.981521e+01, 9.417148e-02
2.874000e+08, 3.953085e-02, 1.956876e-02, 4.769145e-02, 1.002142e+00, 1.414391e+00, -1.298704e+00, 1.600701e+00, -3.080911e-01, 1.333477e-10, 3.641149e-10, 3.913747e-10, 1.681654e-10, 4.985793e+01, 9.526833e-02
2.912000e+08, 4.001424e-02, 1.980523e-02, 4.822702e-02, 1.002085e+00, 1.411207e+00, -1.307398e+00, 1.591356e+00, -3.121063e-01, 1.324912e-10, 3.623354e-10, 3.870309e-10, 1.681314e-10, 4.990118e+01, 9.635913e-02
