Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 6.265396e-02, 9.890555e-01, 5.124601e-02, 7.599231e-03, -2.579858e+00, -2.038604e-01, 1.369967e+00, 4.296986e-01, -3.605107e-10, 1.469481e-10, 1.257254e-10, 4.069224e-10, 1.111859e+02, 6.690896e-02
2.038000e+08, 6.314788e-02, 9.890416e-01, 5.223502e-02, 7.769111e-03, -2.571250e+00, -2.073689e-01, 1.366965e+00, 4.199828e-01, -3.769718e-10, 1.487339e-10, 1.368236e-10, 4.497529e-10, 1.112135e+02, 6.835601e-02
2.076000e+08, 6.369382e-02, 9.891485e-01, 5.321624e-02, 7.930144e-03, -2.562249e+00, -2.109201e-01, 1.363699e+00, 4.092445e-01, -3.817841e-10, 1.521297e-10, 1.438327e-10, 4.706030e-10, 1.112458e+02, 6.991145e-02
2.114000e+08, 6.430638e-02, 9.893544e-01, 5.418602e-02, 8.079593e-03, -2.553134e+00, -2.145524e-01, 1.360265e+00, 3.980083e-01, -3.723543e-10, 1.567307e-10, 1.463119e-10, 4.672701e-10, 1.112873e+02, 7.156436e-02
2.152000e+08, 6.499359e-02, 9.896263e-01, 5.514274e-02, 8.216297e-03, -2.544244e+00, -2.182945e-01, 1.356771e+00, 3.868517e-01, -3.479273e-10, 1.619976e-10, 1.444951e-10, 4.407526e-10, 1.113420e+02, 7.329026e-02
2.190000e+08, 6.575562e-02, 9.899239e-01, 5.608718e-02, 8.340890e-03, -2.535936e+00, -2.221624e-01, 1.353321e+00, 3.763283e-01, -3.097069e-10, 1.673234e-10, 1.392971e-10, 3.952196e-10, 1.114129e+02, 7.505347e-02
2.228000e+08, 6.658454e-02, 9.902044e-01, 5.702236e-02, 8.455732e-03, -2.528542e+00, -2.261574e-01, 1.349995e+00, 3.668920e-01, -2.606584e-10, 1.721090e-10, 1.322065e-10, 3.375031e-10, 1.115013e+02, 7.681068e-02
2.266000e+08, 6.746497e-02, 9.904274e-01, 5.795308e-02, 8.564571e-03, -2.522318e+00, -2.302667e-01, 1.346839e+00, 3.588337e-01, -2.050357e-10, 1.758343e-10, 1.250492e-10, 2.761104e-10, 1.116071e+02, 7.851569e-02
2.304000e+08, 6.837585e-02, 9.905595e-01, 5.888502e-02, 8.671950e-03, -2.517423e+00, -2.344649e-01, 1.343853e+00, 3.522413e-01, -1.477486e-10, 1.781155e-10, 1.196514e-10, 2.198754e-10, 1.117287e+02, 8.012445e-02
2.342000e+08, 6.929277e-02, 9.905777e-01, 5.982365e-02, 8.782494e-03, -2.513895e+00, -2.387176e-01, 1.340996e+00, 3.469915e-01, -9.371458e-11, 1.787430e-10, 1.174780e-10, 1.764982e-10, 1.118625e+02, 8.159997e-02
