Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 5.631303e-02, 7.008470e-03, 3.908249e-02, 1.006955e+00, 1.363130e+00, 4.138384e-01, -1.512145e+00, -2.124408e-01, 1.465173e-10, 2.767624e-10, 3.560786e-10, 1.712583e-10, 9.954355e+01, 7.799143e-02
2.038000e+08, 5.737388e-02, 7.144692e-03, 3.979149e-02, 1.006882e+00, 1.359632e+00, 4.072304e-01, -1.520647e+00, -2.165298e-01, 1.480971e-10, 2.796535e-10, 3.533731e-10, 1.710285e-10, 9.960248e+01, 7.944144e-02
2.076000e+08, 5.843570e-02, 7.281759e-03, 4.049040e-02, 1.006798e+00, 1.356096e+00, 4.005533e-01, -1.529084e+00, -2.206133e-01, 1.497471e-10, 2.828543e-10, 3.498437e-10, 1.707683e-10, 9.966343e+01, 8.086649e-02
2.114000e+08, 5.949836e-02, 7.419651e-03, 4.117892e-02, 1.006704e+00, 1.352521e+00, 3.937999e-01, -1.537437e+00, -2.246906e-01, 1.514520e-10, 2.863298e-10, 3.455501e-10, 1.704812e-10, 9.972615e+01, 8.226574e-02
2.152000e+08, 6.056166e-02, 7.558345e-03, 4.185684e-02, 1.006600e+00, 1.348905e+00, 3.869634e-01, -1.545687e+00, -2.287610e-01, 1.531968e-10, 2.900448e-10, 3.405503e-10, 1.701706e-10, 9.979041e+01, 8.363859e-02
2.190000e+08, 6.162541e-02, 7.697806e-03, 4.252403e-02, 1.006488e+00, 1.345247e+00, 3.800383e-01, -1.553818e+00, -2.328240e-01, 1.549667e-10, 2.939635e-10, 3.349007e-10, 1.698402e-10, 9.985598e+01, 8.498467e-02
2.228000e+08, 6.268939e-02, 7.837995e-03, 4.318044e-02, 1.006368e+00, 1.341547e+00, 3.730196e-01, -1.561814e+00, -2.368792e-01, 1.567473e-10, 2.980505e-10, 3.286565e-10, 1.694933e-10, 9.992261e+01, 8.630379e-02
2.266000e+08, 6.375338e-02, 7.978869e-03, 4.382607e-02, 1.006241e+00, 1.337804e+00, 3.659033e-01, -1.569661e+00, -2.409260e-01, 1.585246e-10, 3.022704e-10, 3.218719e-10, 1.691334e-10, 9.999007e+01, 8.759602e-02
2.304000e+08, 6.481714e-02, 8.120374e-03, 4.446101e-02, 1.006109e+00, 1.334019e+00, 3.586863e-01, -1.577346e+00, -2.449642e-01, 1.602852e-10, 3.065887e-10, 3.146000e-10, 1.687640e-10, 1.000581e+02, 8.886160e-02
2.342000e+08, 6.588041e-02, 8.262455e-03, 4.508542e-02, 1.005972e+00, 1.330192e+00, 3.513661e-01, -1.584858e+00, -2.489937e-01, 1.620162e-10, 3.109715e-10, 3.068934e-10, 1.683884e-10, 1.001266e+02, 9.010097e-02
2.380000e+08, 6.694294e-02, 8.405051e-03, 4.569953e-02, 1.005831e+00, 1.326324e+00, 3.439413e-01, -1.592185e+00, -2.530141e-01, 1.637055e-10, 3.153860e-10, 2.988040e-10, 1.680098e-10, 1.001953e+02, 9.131474e-02
2.418000e+08, 6.800446e-02, 8.548096e-03, 4.630362e-02, 1.005687e+00, 1.322415e+00, 3.364111e-01, -1.599320e+00, -2.570255e-01, 1.653417e-10, 3.198007e-10, 2.903830e-10, 1.676314e-10, 1.002639e+02, 9.250372e-02
2.456000e+08, 6.906470e-02, 8.691521e-03, 4.689804e-02, 1.005541e+00, 1.318468e+00, 3.287755e-01, -1.606253e+00, -2.610279e-01, 1.669143e-10, 3.241854e-10, 2.816814e-10, 1.672564e-10, 1.003323e+02, 9.366885e-02
2.494000e+08, 7.012339e-02, 8.835253e-03, 4.748320e-02, 1.005393e+00, 1.314483e+00, 3.210353e-01, -1.612978e+00, -2.650214e-01, 1.684136e-10, 3.285116e-10, 2.727496e-10, 1.668876e-10, 1.004004e+02, 9.481121e-02
