Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 1.138090e-01, 9.707475e-01, 2.752053e-02, 9.957277e-03, 2.782787e+00, -2.007551e-01, 1.475068e+00, -1.140361e+00, 1.741735e-10, 1.733545e-10, 1.054306e-10, 2.458761e-10, 4.038409e+01, 8.080190e-02
2.038000e+08, 1.137771e-01, 9.706210e-01, 2.799076e-02, 1.014518e-02, 2.778629e+00, -2.048941e-01, 1.472551e+00, -1.146231e+00, 1.760582e-10, 1.730322e-10, 1.044196e-10, 2.508577e-10, 4.040046e+01, 8.166980e-02
2.076000e+08, 1.137444e-01, 9.704936e-01, 2.845864e-02, 1.033292e-02, 2.774425e+00, -2.090254e-01, 1.470058e+00, -1.152221e+00, 1.778408e-10, 1.727244e-10, 1.034694e-10, 2.555258e-10, 4.041719e+01, 8.254476e-02
2.114000e+08, 1.137110e-01, 9.703654e-01, 2.892410e-02, 1.052047e-02, 2.770179e+00, -2.131494e-01, 1.467588e+00, -1.158322e+00, 1.795288e-10, 1.724301e-10, 1.025770e-10, 2.599010e-10, 4.043427e+01, 8.342610e-02
2.152000e+08, 1.136768e-01, 9.702365e-01, 2.938712e-02, 1.070782e-02, 2.765893e+00, -2.172664e-01, 1.465138e+00, -1.164527e+00, 1.811291e-10, 1.721483e-10, 1.017395e-10, 2.640021e-10, 4.045172e+01, 8.431319e-02
2.190000e+08, 1.136416e-01, 9.701069e-01, 2.984763e-02, 1.089495e-02, 2.761568e+00, -2.213766e-01, 1.462709e+00, -1.170830e+00, 1.826479e-10, 1.718783e-10, 1.009545e-10, 2.678464e-10, 4.046952e+01, 8.520545e-02
2.228000e+08, 1.136054e-01, 9.699766e-01, 3.030560e-02, 1.108185e-02, 2.757207e+00, -2.254804e-01, 1.460299e+00, -1.177226e+00, 1.840911e-10, 1.716193e-10, 1.002197e-10, 2.714499e-10, 4.048770e+01, 8.610231e-02
2.266000e+08, 1.135682e-01, 9.698458e-01, 3.076097e-02, 1.126850e-02, 2.752812e+00, -2.295780e-01, 1.457906e+00, -1.183707e+00, 1.854641e-10, 1.713707e-10, 9.953321e-11, 2.748273e-10, 4.050623e+01, 8.700325e-02
2.304000e+08, 1.135298e-01, 9.697144e-01, 3.121372e-02, 1.145488e-02, 2.748384e+00, -2.336697e-01, 1.455529e+00, -1.190269e+00, 1.867717e-10, 1.711317e-10, 9.889320e-11, 2.779925e-10, 4.052514e+01, 8.790777e-02
2.342000e+08, 1.134903e-01, 9.695826e-01, 3.166379e-02, 1.164099e-02, 2.743924e+00, -2.377556e-01, 1.453168e+00, -1.196906e+00, 1.880185e-10, 1.709019e-10, 9.829807e-11, 2.809579e-10, 4.054442e+01, 8.881541e-02
2.380000e+08, 1.134495e-01, 9.694503e-01, 3.211114e-02, 1.182681e-02, 2.739435e+00, -2.418361e-01, 1.450821e+00, -1.203614e+00, 1.892087e-10, 1.706806e-10, 9.774638e-11, 2.837355e-10, 4.056407e+01, 8.972572e-02
2.418000e+08, 1.134074e-01, 9.693177e-01, 3.255574e-02, 1.201232e-02, 2.734918e+00, -2.459113e-01, 1.448488e+00, -1.210389e+00, 1.903461e-10, 1.704675e-10, 9.723681e-11, 2.863362e-10, 4.058410e+01, 9.063828e-02
2.456000e+08, 1.133640e-01, 9.691848e-01, 3.299755e-02, 1.219752e-02, 2.730373e+00, -2.499814e-01, 1.446166e+00, -1.217225e+00, 1.914344e-10, 1.702621e-10, 9.676816e-11, 2.887700e-10, 4.060450e+01, 9.155268e-02
2.494000e+08, 1.133191e-01, 9.690516e-01, 3.343654e-02, 1.238239e-02, 2.725802e+00, -2.540466e-01, 1.443855e+00, -1.224120e+00, 1.924768e-10, 1.700639e-10, 9.633933e-11, 2.910466e-10, 4.062527e+01, 9.246854e-02
2.532000e+08, 1.132728e-01, 9.689183e-01, 3.387266e-02, 1.256692e-02, 2.721206e+00, -2.581071e-01, 1.441555e+00, -1.231069e+00, 1.934765e-10, 1.698727e-10, 9.594931e-11, 2.931746e-10, 4.064643e+01, 9.338550e-02
