Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 6.147253e-02, 1.002835e+00, 5.242486e-02, 8.299467e-03, -2.453603e+00, -2.036064e-01, 1.374987e+00, 4.714016e-01, -1.933690e-10, 1.495875e-10, 1.493480e-10, 3.413031e-10, 1.099554e+02, 7.820459e-02
2.038000e+08, 6.193929e-02, 1.002783e+00, 5.340271e-02, 8.464284e-03, -2.448986e+00, -2.071780e-01, 1.371421e+00, 4.632526e-01, -1.910375e-10, 1.498586e-10, 1.494863e-10, 3.402465e-10, 1.099942e+02, 7.924042e-02
2.076000e+08, 6.241293e-02, 1.002731e+00, 5.437945e-02, 8.629082e-03, -2.444425e+00, -2.107560e-01, 1.367852e+00, 4.551288e-01, -1.885659e-10, 1.501168e-10, 1.496170e-10, 3.392523e-10, 1.100339e+02, 8.028475e-02
2.114000e+08, 6.289329e-02, 1.002677e+00, 5.535506e-02, 8.793852e-03, -2.439923e+00, -2.143403e-01, 1.364280e+00, 4.470288e-01, -1.859696e-10, 1.503629e-10, 1.497405e-10, 3.383156e-10, 1.100744e+02, 8.133706e-02
2.152000e+08, 6.338019e-02, 1.002623e+00, 5.632951e-02, 8.958584e-03, -2.435483e+00, -2.179303e-01, 1.360704e+00, 4.389511e-01, -1.832627e-10, 1.505977e-10, 1.498574e-10, 3.374317e-10, 1.101158e+02, 8.239689e-02
2.190000e+08, 6.387348e-02, 1.002567e+00, 5.730280e-02, 9.123270e-03, -2.431107e+00, -2.215260e-01, 1.357126e+00, 4.308946e-01, -1.804582e-10, 1.508219e-10, 1.499678e-10, 3.365965e-10, 1.101580e+02, 8.346376e-02
2.228000e+08, 6.437298e-02, 1.002510e+00, 5.827489e-02, 9.287902e-03, -2.426799e+00, -2.251271e-01, 1.353546e+00, 4.228580e-01, -1.775680e-10, 1.510362e-10, 1.500723e-10, 3.358062e-10, 1.102010e+02, 8.453727e-02
2.266000e+08, 6.487855e-02, 1.002451e+00, 5.924577e-02, 9.452472e-03, -2.422559e+00, -2.287332e-01, 1.349963e+00, 4.148402e-01, -1.746030e-10, 1.512412e-10, 1.501711e-10, 3.350574e-10, 1.102449e+02, 8.561700e-02
2.304000e+08, 6.539004e-02, 1.002392e+00, 6.021541e-02, 9.616970e-03, -2.418390e+00, -2.323443e-01, 1.346377e+00, 4.068404e-01, -1.715733e-10, 1.514375e-10, 1.502645e-10, 3.343467e-10, 1.102896e+02, 8.670257e-02
2.342000e+08, 6.590730e-02, 1.002332e+00, 6.118380e-02, 9.781390e-03, -2.414294e+00, -2.359600e-01, 1.342789e+00, 3.988575e-01, -1.684879e-10, 1.516255e-10, 1.503528e-10, 3.336714e-10, 1.103351e+02, 8.779361e-02
2.380000e+08, 6.643018e-02, 1.002270e+00, 6.215091e-02, 9.945721e-03, -2.410271e+00, -2.395802e-01, 1.339200e+00, 3.908907e-01, -1.653554e-10, 1.518058e-10, 1.504362e-10, 3.330287e-10, 1.103815e+02, 8.888978e-02
2.418000e+08, 6.695855e-02, 1.002207e+00, 6.311672e-02, 1.010996e-02, -2.406323e+00, -2.432048e-01, 1.335608e+00, 3.829393e-01, -1.621836e-10, 1.519788e-10, 1.505149e-10, 3.324163e-10, 1.104288e+02, 8.999075e-02
2.456000e+08, 6.749226e-02, 1.002143e+00, 6.408121e-02, 1.027409e-02, -2.402450e+00, -2.468334e-01, 1.332014e+00, 3.750025e-01, -1.589796e-10, 1.521448e-10, 1.505892e-10, 3.318318e-10, 1.104769e+02, 9.109619e-02
2.494000e+08, 6.803119e-02, 1.002078e+00, 6.504437e-02, 1.043811e-02, -2.398655e+00, -2.504660e-01, 1.328419e+00, 3.670796e-01, -1.557498e-10, 1.523043e-10, 1.506593e-10, 3.312732e-10, 1.105258e+02, 9.220581e-02
2.532000e+08, 6.857521e-02, 1.002012e+00, 6.600616e-02, 1.060201e-02, -2.394936e+00, -2.541025e-01, 1.324821e+00, 3.591701e-01, -1.525004e-10, 1.524576e-10, 1.507252e-10, 3.307385e-10, 1.105756e+02, 9.331930e-02
2.570000e+08, 6.912418e-02, 1.001945e+00, 6.696657e-02, 1.076578e-02, -2.391295e+00, -2.577426e-01, 1.321223e+00, 3.512734e-01, -1.492368e-10, 1.526050e-10, 1.507871e-10, 3.302261e-10, 1.106263e+02, 9.443641e-02
2.608000e+08, 6.967797e-02, 1.001876e+00, 6.792558e-02, 1.092942e-02, -2.387732e+00, -2.613862e-01, 1.317622e+00, 3.433888e-01, -1.459642e-10, 1.527468e-10, 1.508453e-10, 3.297344e-10, 1.106778e+02, 9.555684e-02
2.646000e+08, 7.023647e-02, 1.001807e+00, 6.888316e-02, 1.109291e-02, -2.384246e+00, -2.650332e-01, 1.314021e+00, 3.355161e-01, -1.426871e-10, 1.528833e-10, 1.508997e-10, 3.292617e-10, 1.107302e+02, 9.668035e-02
2.684000e+08, 7.079955e-02, 1.001736e+00, 6.983930e-02, 1.125626e-02, -2.380840e+00, -2.686834e-01, 1.310418e+00, 3.276546e-01, -1.394098e-10, 1.530147e-10, 1.509506e-10, 3.288068e-10, 1.107835e+02, 9.780668e-02
