Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 9.162947e-02, 1.013463e+00, 2.558196e-02, 9.968366e-03, 2.853819e+00, -2.210285e-01, 1.606031e+00, -1.053045e+00, 4.800373e-10, 1.454553e-10, 2.149535e-10, 1.298948e-10, 4.192852e+01, 5.240451e-02
2.038000e+08, 9.158901e-02, 1.013508e+00, 2.598579e-02, 1.015799e-02, 2.842358e+00, -2.245014e-01, 1.600899e+00, -1.056147e+00, 4.740462e-10, 1.461860e-10, 2.143459e-10, 1.359401e-10, 4.195785e+01, 5.440194e-02
2.076000e+08, 9.155040e-02, 1.013553e+00, 2.638708e-02, 1.034809e-02, 2.831040e+00, -2.279918e-01, 1.595781e+00, -1.059392e+00, 4.683095e-10, 1.468845e-10, 2.138320e-10, 1.417330e-10, 4.198766e+01, 5.636607e-02
2.114000e+08, 9.151340e-02, 1.013599e+00, 2.678586e-02, 1.053864e-02, 2.819858e+00, -2.314988e-01, 1.590675e+00, -1.062776e+00, 4.628112e-10, 1.475531e-10, 2.134020e-10, 1.472900e-10, 4.201795e+01, 5.829801e-02
2.152000e+08, 9.147779e-02, 1.013646e+00, 2.718217e-02, 1.072966e-02, 2.808808e+00, -2.350218e-01, 1.585580e+00, -1.066293e+00, 4.575364e-10, 1.481937e-10, 2.130474e-10, 1.526261e-10, 4.204872e+01, 6.019876e-02
2.190000e+08, 9.144337e-02, 1.013692e+00, 2.757606e-02, 1.092114e-02, 2.797884e+00, -2.385601e-01, 1.580494e+00, -1.069937e+00, 4.524717e-10, 1.488082e-10, 2.127602e-10, 1.577548e-10, 4.207996e+01, 6.206926e-02
2.228000e+08, 9.140997e-02, 1.013740e+00, 2.796757e-02, 1.111307e-02, 2.787081e+00, -2.421131e-01, 1.575414e+00, -1.073704e+00, 4.476047e-10, 1.493983e-10, 2.125333e-10, 1.626888e-10, 4.211166e+01, 6.391039e-02
2.266000e+08, 9.137740e-02, 1.013787e+00, 2.835673e-02, 1.130544e-02, 2.776394e+00, -2.456801e-01, 1.570339e+00, -1.077588e+00, 4.429241e-10, 1.499654e-10, 2.123603e-10, 1.674394e-10, 4.214383e+01, 6.572296e-02
2.304000e+08, 9.134551e-02, 1.013835e+00, 2.874359e-02, 1.149825e-02, 2.765818e+00, -2.492607e-01, 1.565269e+00, -1.081586e+00, 4.384194e-10, 1.505111e-10, 2.122354e-10, 1.720173e-10, 4.217646e+01, 6.750774e-02
2.342000e+08, 9.131416e-02, 1.013884e+00, 2.912817e-02, 1.169149e-02, 2.755350e+00, -2.528543e-01, 1.560201e+00, -1.085693e+00, 4.340811e-10, 1.510365e-10, 2.121534e-10, 1.764320e-10, 4.220954e+01, 6.926542e-02
2.380000e+08, 9.128319e-02, 1.013932e+00, 2.951053e-02, 1.188516e-02, 2.744986e+00, -2.564605e-01, 1.555136e+00, -1.089906e+00, 4.299001e-10, 1.515429e-10, 2.121096e-10, 1.806924e-10, 4.224307e+01, 7.099668e-02
