Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 2.522747e-02, 1.016370e-02, 8.932928e-02, 1.047978e+00, 1.663099e+00, -9.255182e-01, 2.769233e+00, -2.078951e-01, 2.279755e-10, 3.852529e-10, 2.402427e-10, 1.703879e-10, 4.232594e+01, 6.542790e-02
2.038000e+08, 2.564752e-02, 1.037281e-02, 8.937661e-02, 1.047803e+00, 1.657656e+00, -9.347165e-01, 2.763497e+00, -2.119633e-01, 2.290830e-10, 3.839513e-10, 2.409025e-10, 1.701951e-10, 4.233841e+01, 6.642052e-02
2.076000e+08, 2.606392e-02, 1.058171e-02, 8.942370e-02, 1.047627e+00, 1.652187e+00, -9.438838e-01, 2.757745e+00, -2.160269e-01, 2.301341e-10, 3.826615e-10, 2.415174e-10, 1.700087e-10, 4.235121e+01, 6.741431e-02
2.114000e+08, 2.647668e-02, 1.079038e-02, 8.947050e-02, 1.047449e+00, 1.646692e+00, -9.530203e-01, 2.751979e+00, -2.200860e-01, 2.311306e-10, 3.813832e-10, 2.420913e-10, 1.698282e-10, 4.236433e+01, 6.840898e-02
2.152000e+08, 2.688585e-02, 1.099880e-02, 8.951694e-02, 1.047271e+00, 1.641173e+00, -9.621262e-01, 2.746198e+00, -2.241409e-01, 2.320745e-10, 3.801161e-10, 2.426275e-10, 1.696533e-10, 4.237777e+01, 6.940426e-02
2.190000e+08, 2.729148e-02, 1.120698e-02, 8.956299e-02, 1.047091e+00, 1.635632e+00, -9.712019e-01, 2.740405e+00, -2.281915e-01, 2.329677e-10, 3.788601e-10, 2.431292e-10, 1.694836e-10, 4.239155e+01, 7.039990e-02
2.228000e+08, 2.769359e-02, 1.141488e-02, 8.960857e-02, 1.046911e+00, 1.630070e+00, -9.802476e-01, 2.734600e+00, -2.322381e-01, 2.338121e-10, 3.776148e-10, 2.435991e-10, 1.693188e-10, 4.240566e+01, 7.139565e-02
2.266000e+08, 2.809225e-02, 1.162251e-02, 8.965364e-02, 1.046729e+00, 1.624488e+00, -9.892636e-01, 2.728784e+00, -2.362808e-01, 2.346094e-10, 3.763800e-10, 2.440400e-10, 1.691587e-10, 4.242010e+01, 7.239128e-02
2.304000e+08, 2.848749e-02, 1.182985e-02, 8.969814e-02, 1.046547e+00, 1.618886e+00, -9.982501e-01, 2.722957e+00, -2.403197e-01, 2.353616e-10, 3.751555e-10, 2.444543e-10, 1.690029e-10, 4.243488e+01, 7.338657e-02
2.342000e+08, 2.887936e-02, 1.203689e-02, 8.974202e-02, 1.046364e+00, 1.613266e+00, -1.007207e+00, 2.717121e+00, -2.443548e-01, 2.360703e-10, 3.739411e-10, 2.448442e-10, 1.688514e-10, 4.245001e+01, 7.438130e-02
2.380000e+08, 2.926791e-02, 1.224362e-02, 8.978523e-02, 1.046180e+00, 1.607630e+00, -1.016136e+00, 2.711275e+00, -2.483863e-01, 2.367372e-10, 3.727365e-10, 2.452119e-10, 1.687038e-10, 4.246548e+01, 7.537526e-02
2.418000e+08, 2.965319e-02, 1.245002e-02, 8.982771e-02, 1.045996e+00, 1.601978e+00, -1.025035e+00, 2.705420e+00, -2.524143e-01, 2.373639e-10, 3.715417e-10, 2.455593e-10, 1.685601e-10, 4.248129e+01, 7.636825e-02
2.456000e+08, 3.003525e-02, 1.265610e-02, 8.986942e-02, 1.045811e+00, 1.596310e+00, -1.033906e+00, 2.699557e+00, -2.564388e-01, 2.379521e-10, 3.703564e-10, 2.458882e-10, 1.684199e-10, 4.249746e+01, 7.736008e-02
2.494000e+08, 3.041414e-02, 1.286183e-02, 8.991031e-02, 1.045626e+00, 1.590629e+00, -1.042749e+00, 2.693686e+00, -2.604601e-01, 2.385032e-10, 3.691805e-10, 2.462002e-10, 1.682833e-10, 4.251398e+01, 7.835055e-02
2.532000e+08, 3.078992e-02, 1.306721e-02, 8.995033e-02, 1.045440e+00, 1.584934e+00, -1.051563e+00, 2.687808e+00, -2.644780e-01, 2.390187e-10, 3.680138e-10, 2.464970e-10, 1.681499e-10, 4.253086e+01, 7.933950e-02
2.570000e+08, 3.116264e-02, 1.327222e-02, 8.998942e-02, 1.045254e+00, 1.579228e+00, -1.060350e+00, 2.681923e+00, -2.684928e-01, 2.395002e-10, 3.668562e-10, 2.467799e-10, 1.680198e-10, 4.254810e+01, 8.032673e-02
2.608000e+08, 3.153234e-02, 1.347687e-02, 9.002755e-02, 1.045068e+00, 1.573509e+00, -1.069109e+00, 2.676030e+00, -2.725044e-01, 2.399488e-10, 3.657075e-10, 2.470503e-10, 1.678927e-10, 4.256570e+01, 8.131208e-02
2.646000e+08, 3.189908e-02, 1.368114e-02, 9.006466e-02, 1.044881e+00, 1.567780e+00, -1.077841e+00, 2.670132e+00, -2.765131e-01, 2.403660e-10, 3.645676e-10, 2.473095e-10, 1.677686e-10, 4.258366e+01, 8.229538e-02
2.684000e+08, 3.226291e-02, 1.388502e-02, 9.010072e-02, 1.044695e+00, 1.562041e+00, -1.086545e+00, 2.664227e+00, -2.805187e-01, 2.407530e-10, 3.634364e-10, 2.475587e-10, 1.676474e-10, 4.260199e+01, 8.327647e-02
2.722000e+08, 3.262389e-02, 1.408851e-02, 9.013566e-02, 1.044508e+00, 1.556293e+00, -1.095223e+00, 2.658316e+00, -2.845215e-01, 2.411111e-10, 3.623138e-10, 2.477989e-10, 1.675290e-10, 4.262069e+01, 8.425519e-02
